Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2019-03-04,66.80673217773438,67.51174201801089,66.06412095203538,67.34253936947529,15826500
2019-03-05,66.60932159423828,66.85372698173745,66.40251758725668,66.76912208264042,8953800
2019-03-06,66.26151275634766,66.63751938158273,66.17691503082794,66.56231662218974,13122100
2019-03-07,65.63172149658203,66.12992734631537,65.41551530449487,66.07352884913244,18498300
2019-03-08,65.62232971191406,65.67873538972958,64.71051561433423,64.8421240814153,12890700
2019-03-11,67.0323257446289,67.09812636875074,65.85730947693183,65.85730947693183,14576900
2019-03-12,67.42713165283203,67.65273275138854,67.0135236623704,67.22032765760122,18050600
2019-03-13,67.86893463134766,68.27314050166584,67.68093490308661,67.7185362830848,17833600
2019-03-14,68.00994873046875,68.2167527671822,67.82194897258256,67.98174948395892,10656600
2019-03-15,68.8332290649414,69.14443734407074,68.20138718542553,68.24854257131848,21024500
2019-03-18,69.12557220458984,69.3047468232722,68.70119536108741,68.88037717467073,14837600
2019-03-19,69.26702880859375,69.5971021082902,68.9935506038361,69.40848776633487,16153100
2019-03-20,69.07842254638672,69.64425118969763,68.66347818367133,69.19159115300953,13704300
2019-03-21,70.81364440917969,70.96453591251382,69.07843529025433,69.08786780793844,27274100
2019-03-22,69.14442443847656,70.73818121148572,69.11613409018179,70.44583082433883,26747400
2019-03-25,68.8426513671875,69.30474386179232,68.39941670720096,68.91809709546195,21946900
2019-03-26,69.21987915039062,69.88944386159513,68.81436731741874,69.44620916103268,13965100
2019-03-27,68.82379913330078,69.58766740826468,68.22024045288958,69.32361453271673,15831200
2019-03-28,69.106689453125,69.3896072762442,68.68231991334531,69.03124374097334,10539700
2019-03-29,69.78569030761719,69.81398065250391,69.34245571799299,69.68195424643282,14347200
2019-04-01,70.73818969726562,70.8230607523311,70.06862499266667,70.46470430610809,12590500
2019-04-02,70.98336791992188,71.07767867263455,70.57785614591833,70.79476080429708,11787100
2019-04-03,71.55864715576172,71.9170108393532,71.27573641044971,71.40776286390907,13869000
2019-04-04,71.25686645507812,71.71896620516837,70.83249676897245,71.5303518597535,11503100
2019-04-05,71.59635162353516,71.67179734751913,71.37002164648348,71.49261555178225,6709800
2019-04-08,71.86983489990234,71.90755776080421,71.12482458561551,71.42660027793043,7309900
2019-04-09,71.53034973144531,71.82270015941441,71.37003293878892,71.55864008369039,13440100
2019-04-10,72.0301513671875,72.0490163950111,71.55862640019777,71.59634926094495,8617400
2019-04-11,71.93585968017578,72.19991255406738,71.78497540719539,72.18105471803277,7697300
2019-04-12,72.4356689453125,72.4356689453125,71.93585359133749,72.3413653833192,8555000
2019-04-15,72.40737915039062,72.61485130530417,72.02073238478864,72.43566949971509,9910700
2019-04-16,72.77517700195312,72.85062273933333,72.42625305764734,72.63371804309062,9609300
2019-04-17,73.18067932128906,73.27498288328867,72.82232290773031,73.2372672144093,12247900
2019-04-18,73.38815307617188,73.4070109110231,72.8411823317768,73.34099769669271,11491900
2019-04-22,73.55791473388672,73.58620508836928,72.98265354306801,73.04866676849466,8084400
2019-04-23,74.3594970703125,74.45380063895345,73.59562881094938,73.67107454382257,16692800
2019-04-24,74.3877944946289,74.72729312993866,74.27463307946017,74.41609204332286,10938300
2019-04-25,74.3689193725586,74.93474790160012,73.97284012171953,74.72727576214153,11387600
2019-04-26,74.08599853515625,74.10486356247671,73.29384006529268,73.91624926377122,11050200
2019-04-29,74.1048812866211,74.34064382021693,74.02000303317779,74.09544877070482,10613200
2019-04-30,74.22747802734375,74.33121412164992,73.65221684797386,74.06716122519852,18842900
2019-05-01,74.03885650634766,75.16108109853342,74.02942399190397,74.97247397906197,15446800
2019-05-02,73.6521987915039,74.55752586948933,73.25611954392905,74.01998769209486,24988800
2019-05-03,74.35005950927734,74.4160799172368,73.81252129011227,73.91625736704769,13288300
2019-05-06,73.77481079101562,73.89740471102998,72.29422245588367,72.57713316243243,13022500
2019-05-07,72.19048309326172,73.22783669329961,71.53034375149157,72.944918804698,20625600
2019-05-08,72.10560607910156,72.72802256668542,71.83212070076026,71.95472181219999,13667300
2019-05-09,71.61521911621094,71.8509816155981,70.40811627053277,71.20970732946901,19300900
2019-05-10,71.84156036376953,72.16219395965008,70.1252093869519,71.15313059187655,19596200
2019-05-13,69.13500213623047,70.22894373122054,68.9369624740136,69.81399937520342,25461200
2019-05-14,70.247802734375,70.6816049342774,69.42735371941023,69.48393442529704,18404300
2019-05-15,71.01166534423828,71.22856280735502,69.64423857608826,69.75740716221455,15048600
2019-05-16,71.6623764038086,72.18105684631857,70.9645213315327,71.05882490428867,15444700
2019-05-17,71.08711242675781,72.04902753732007,70.91736312459395,70.92679563996448,13543900
2019-05-20,69.85169982910156,70.43639330724253,69.51220131855509,69.88942268526219,14674600
2019-05-21,70.70989227294922,70.93622225872018,70.42697439456012,70.58729116802704,14841100
2019-05-22,70.34209442138672,70.76647122852297,70.21006800002887,70.24779086254544,11521100
2019-05-23,69.106689453125,69.42733013232005,68.5974416884499,69.3896072762442,16085700
2019-05-24,69.12557220458984,69.84228506912116,69.05012647309151,69.4839286368555,11750000
2019-05-28,68.92753601074219,69.78571515060669,68.8898203340665,69.34248040319554,25772800
2019-05-29,68.52201080322266,68.85207683702528,68.05991116099905,68.4182747361847,14754800
2019-05-30,68.94638061523438,69.08783954301133,68.47485565257782,68.68232778733069,11420500
2019-05-31,67.79586791992188,68.43714224551105,67.76757756943867,68.11650868016693,12039800
2019-06-03,66.60762786865234,68.27683062230668,66.15496783691324,67.89960913258977,19703700
2019-06-04,68.8332290649414,68.8332290649414,67.11687806400319,67.45637669670761,15096200
2019-06-05,69.72913360595703,69.88945041206682,68.93696770211119,69.74799144406913,14395800
2019-06-06,70.54015350341797,70.68160526880443,69.5971033613664,69.91773695611117,11922500
2019-06-07,71.85099029541016,72.27535996761195,70.76648122823723,70.90794018393828,11992100
2019-06-10,72.5865478515625,73.26554489236926,72.36964322106616,72.36964322106616,13463800
2019-06-11,72.5865478515625,73.3975712953151,72.1716036166474,73.32212558080339,11550100
2019-06-12,72.18104553222656,72.43566585824712,72.01129624991277,72.23762622803108,7596900
2019-06-13,72.39795684814453,72.65258441778383,72.13390395733462,72.4356797175319,9867400
2019-06-14,71.76609802246094,72.00186050426593,71.45488981970236,71.73780767582834,8441700
2019-06-17,71.82268524169922,72.18104162054124,71.66236128744104,71.81325272794288,9351100
2019-06-18,73.12409973144531,73.48245615043585,72.3602315142994,72.58656150550917,16181200
2019-06-19,73.38815307617188,73.57676020428705,72.8128919820496,73.3127073469655,12371200
2019-06-20,74.46322631835938,74.70842133023716,73.8408170665471,74.46322631835938,13891900
2019-06-21,74.11116790771484,74.75470792004178,74.08277760457591,74.18688019629948,20715200
2019-06-24,74.25312805175781,74.49918938416322,74.13955961672731,74.24366221042493,8215900
2019-06-25,72.89033508300781,74.28151771374773,72.80516417271173,74.21527126563257,13122700
2019-06-26,73.67584228515625,74.1963553088159,73.58120552276054,73.60012998711082,9069200
2019-06-27,73.8651123046875,74.12063224808537,73.70422188962252,73.92189290981567,6837500
2019-06-28,73.85565185546875,74.17741826844669,73.62852219805364,74.09224735453664,17783400
2019-07-01,75.02918243408203,75.64433233088471,74.71687456366051,75.54969555145124,14276600
2019-07-02,75.2279052734375,75.27522726289668,74.82096071318287,74.99130976678532,7784200
2019-07-03,75.80520629882812,75.80520629882812,75.26576877973281,75.41719338454959,5341800
2019-07-05,75.66323852539062,75.79573142866411,74.91560309419955,75.19004752217913,5923900
2019-07-08,75.0859375,75.1805814675421,74.73578081324985,75.07647887950259,7459900
2019-07-09,75.35095977783203,75.40774040416227,74.58438522075491,74.69795369373917,9249800
2019-07-10,75.94715881347656,76.40142537023716,75.7105633031542,75.76734391512855,10108600
2019-07-11,76.23107147216797,76.52444757583085,75.97554429386935,76.13642749779277,11352200
2019-07-12,76.78947448730469,76.83679649982783,76.33521493651428,76.4677079071886,7753400
2019-07-15,77.04496002197266,77.13959677537332,76.82728899086182,76.99763803511159,6286000
2019-07-16,76.32571411132812,76.95978835473188,76.19322120137278,76.9503225125002,8005700
2019-07-17,76.12700653076172,76.6380539198131,76.11754068457788,76.4677047901293,6708000
2019-07-18,76.69480895996094,76.80837741528921,75.89984421330827,75.95663205113374,8022000
2019-07-19,76.36358642578125,77.48977639881137,76.26894242407278,77.46138608642828,11679700
2019-07-22,77.24372100830078,77.43299456812284,76.6474955762467,76.65696142033485,6924700
2019-07-23,77.6695785522461,77.7452908530202,77.09228489440773,77.6885030172784,5505400
2019-07-24,78.31310272216797,78.34149302409686,77.56546014998308,77.56546014998308,9257100
2019-07-25,77.9913558959961,78.14277328435799,77.57494544243607,78.14277328435799,9923400
2019-07-26,78.16167449951172,78.31309906315207,77.95347655498715,78.02918161648672,11120200
2019-07-29,78.1143798828125,78.24687280000488,77.50869591269806,78.19955080658369,8473200
2019-07-30,77.61279296875,77.94402523803119,77.40458776510984,77.57493682078616,7364000
2019-07-31,76.43927764892578,78.11437797882087,75.6348543226301,78.02919983680339,16869300
2019-08-01,76.05126953125,78.19009519449325,75.67271523027343,76.57178259763312,28833000
2019-08-02,74.81150817871094,75.46450692038442,74.13011190885823,75.43611661252764,22371900
2019-08-05,71.68843841552734,72.91873793652982,71.11114480247623,72.81463533612245,27826600
2019-08-06,72.88088989257812,73.14587573387044,72.04806899671925,72.65375298262244,19150800
2019-08-07,73.33513641357422,73.53387575969734,71.65057767187416,72.04805636412041,20582400
2019-08-08,75.13328552246094,75.15221721065885,73.73264384940263,73.92191740944074,15991600
2019-08-09,74.28153228759766,74.89668212382728,73.71370444658675,74.6884768973813,15572600
2019-08-12,73.30674743652344,74.04492422700284,72.96604934548348,73.77047258586946,10893400
2019-08-13,75.14273834228516,75.42664863313296,73.07962512604001,73.24050834621931,26042800
2019-08-14,72.83355712890625,74.09224690926015,72.64428361891808,73.76101465662008,23569300
2019-08-15,72.70108795166016,73.07964231548789,72.08593801298058,72.89982736809682,15662300
2019-08-16,74.08279418945312,74.23421880052175,73.34461726130073,73.44871987632969,10847000
2019-08-19,75.208984375,75.43611405046268,74.8209642599425,75.24684052429748,7878100
2019-08-20,74.83042907714844,75.49289362997284,74.7925729283696,75.11434658282867,8337700
2019-08-21,75.71055603027344,75.89982953222061,75.3698579505115,75.54967283158622,8401300
2019-08-22,75.5307388305664,76.07964207781284,74.85880853286311,75.90929304316123,7594100
2019-08-23,73.03229522705078,75.80519470068403,72.72945328407438,75.1143399027948,20398900
2019-08-26,74.04493713378906,74.07332744293753,73.42978729438886,73.93137589719521,10358500
2019-08-27,73.93136596679688,74.6600769449111,73.50548972580494,74.52758403979942,10033000
2019-08-28,73.99761962890625,74.12064670411877,73.00391552343075,73.53388719551235,7139500
2019-08-29,75.28468322753906,75.51181286243573,74.7357799912446,75.00076576867754,8120600
2019-08-30,75.26576232910156,75.87144625581362,74.72632485623858,75.77680949607523,10075400
2019-09-03,74.34776306152344,75.30361084474274,74.08277727298452,74.64114637339543,11837500
2019-09-04,75.61592102050781,75.65377716583322,75.07648358518334,75.15219587583414,7729400
2019-09-05,77.19639587402344,77.5087037333413,76.57178737571088,76.60963630987985,10043300
2019-09-06,77.130126953125,77.40457857804705,76.92192177419648,77.3667224345763,9150100
2019-09-09,76.55286407470703,77.52763669361644,76.14591939473938,77.48978053497713,12610700
2019-09-10,76.16482543945312,76.20267436502469,75.30361436610825,76.20267436502469,9858500
2019-09-11,76.95978546142578,76.97870992485562,76.2405331056213,76.40142353622304,9409300
2019-09-12,77.37619018554688,78.00079851742974,77.05441656826319,77.43297079199407,12771000
2019-09-13,76.80838012695312,77.25317368029935,76.72320197736909,77.25317368029935,16533600
2019-09-16,76.61907958984375,76.78942862473033,76.09857386458881,76.17427893095537,7725900
2019-09-17,76.93140411376953,76.93140411376953,76.49606920097621,76.67587689562222,7701300
2019-09-18,76.92192840576172,76.97870901570244,75.88090964169227,76.80836718588029,8630700
2019-09-19,77.0923080444336,77.77370451537209,76.98820540468884,77.15855452242347,8193500
2019-09-20,76.19327545166016,77.37993869336947,75.99391689619111,77.34196460049665,15013600
2019-09-23,76.43058013916016,76.65841737022899,76.04135126171987,76.20273566527634,7824200
2019-09-24,75.69012451171875,77.22803529769183,75.36734837306638,76.93374515821638,17724100
2019-09-25,76.59198760986328,76.80084148574964,74.89268508848093,75.58569956366593,11956600
2019-09-26,76.67742156982422,76.94324019473223,76.07934596011937,76.56350654482345,9089300
2019-09-27,75.65215301513672,76.83881618958513,75.0825488971477,76.67742449331905,12782100
2019-09-30,76.44959259033203,76.62996772328697,75.870500340883,75.97492728703399,11001400
2019-10-01,75.73759460449219,77.30399155330036,75.70911584515676,76.79135215680945,11022300
2019-10-02,74.31360626220703,75.25344163006415,73.75350462406362,75.23445820284678,19754800
2019-10-03,75.22493743896484,75.25341619157325,73.36425075945021,74.2851023888074,17472200
2019-10-04,76.46856689453125,76.5634984863124,75.68062092139694,75.75656909194834,10938400
2019-10-07,76.14579010009766,76.78183972635723,76.08883259410908,76.21224293802304,10619400
2019-10-08,74.75028228759766,75.87998791156717,74.74079419733121,75.65215061728338,14366800
2019-10-09,75.86099243164062,76.14578719352872,75.41480600425183,75.52872101188073,10251500
2019-10-10,76.38313293457031,76.6869184119119,75.72809255665807,75.78505731309637,9398100
2019-10-11,77.43689727783203,78.12041647332173,77.19956462622132,77.3229749976445,15970600
2019-10-14,77.38941192626953,77.71218803230896,77.3514450835037,77.36093317278704,5662800
2019-10-15,78.24380493164062,78.43367534544439,77.62673876170591,77.7026869272274,8102900
2019-10-16,77.70270538330078,77.85460175042246,77.41791055917378,77.81662765864205,10033000
2019-10-17,77.5508041381836,78.18685377975494,77.14259176886748,77.9685045968488,6865900
2019-10-18,76.81034088134766,77.55081757660314,76.3261802564431,77.43689529932632,8726300
2019-10-21,77.6362533569336,77.67422744911683,76.99070827545354,77.2660150116689,6339300
2019-10-22,76.59198760986328,78.06345283155923,76.53503009564598,77.78814610814696,9458000
2019-10-23,76.658447265625,76.66794259977691,76.19327729163062,76.3546617581241,8808500
2019-10-24,77.77865600585938,77.8451088578546,77.19006842903197,77.47487050490729,7254100
2019-10-25,78.71849822998047,78.8134298493959,77.7311934538598,77.77866288497665,8152700
2019-10-28,79.71531677246094,79.75329087757105,79.37355706928996,79.41153117440007,7229900
2019-10-29,78.99378204345703,79.79122334903859,78.96530329018915,79.64882233988301,7760400
2019-10-30,79.47796630859375,79.57289792877081,78.69951543463246,79.2311383018787,12779300
2019-10-31,79.43048858642578,79.68681190124992,78.91784919959508,79.60136838203601,11230900
2019-11-01,80.37980651855469,80.37980651855469,79.57287709410149,79.69628744373715,9920600
2019-11-04,80.79751586914062,81.0443438162378,80.62663609696821,80.99687439620567,10181600
2019-11-05,80.70259857177734,81.05384626811372,80.4272918210053,81.02536750817487,7899800
2019-11-06,80.66458892822266,80.74053708313406,80.25637664909227,80.69306767561076,8538600
2019-11-07,81.30065155029297,81.75633331048861,81.07281429160308,81.20571996274018,14042500
2019-11-08,81.75636291503906,81.75636291503906,80.76905811278509,81.09182707590467,6286500
2019-11-11,81.7943115234375,81.90822653712547,81.18673339823125,81.29116032265605,4244000
2019-11-12,82.06962585449219,82.37341135078894,81.70888284102027,81.90824139395087,8281200
2019-11-13,82.25,82.32594818387123,81.72786528940713,81.74685595678368,7686100
2019-11-14,82.15507507324219,82.22152792882976,81.69939317577168,81.92723774591596,6091300
2019-11-15,82.81958770751953,82.81958770751953,82.4778281608225,82.73415144225359,7062400
2019-11-18,83.06641387939453,83.18982422974426,82.4778263964923,82.79110718139913,6511100
2019-11-19,83.2278060913086,83.47463405788177,82.9240206104559,83.39868587696431,7043700
2019-11-20,82.72465515136719,83.28476388528348,82.09810081822484,83.03793593934665,12379900
2019-11-21,82.30696868896484,82.65822365493604,82.13608887346783,82.56329203361958,9377700
2019-11-22,82.2025375366211,82.67720286179244,81.87976859205726,82.54429715016991,5890000
2019-11-25,83.398681640625,83.398681640625,82.54428275574668,82.57276875425663,7369900
2019-11-26,83.47460174560547,83.68345554087446,83.3132173557392,83.44612299948957,9727200
2019-11-27,83.93981170654297,83.93981170654297,83.4841370647884,83.73095781123136,9348500
2019-11-29,83.69297790527344,83.8543623472706,83.55057688588083,83.72145666058861,5680100
2019-12-02,82.49681854248047,83.73094379658443,82.13606833175345,83.73094379658443,11583800
2019-12-03,81.76582336425781,81.82278811241116,80.84497897576861,81.19622658243668,11247200
2019-12-04,82.09810638427734,82.3639177704692,81.97468878153322,82.29746492392123,6914500
2019-12-05,82.40188598632812,82.46833882813901,82.01265702513825,82.39239065383613,7810300
2019-12-06,83.3132553100586,83.38919625335862,82.96200038137754,83.0284532335261,9203500
2019-12-09,82.8765640258789,83.43666560162842,82.8765640258789,83.17085419328508,5685100
2019-12-10,82.9430160522461,83.37970725343673,82.73416216410762,83.00946890367037,6175400
2019-12-11,83.50310516357422,83.5790533375325,82.99046585358057,83.16134562357846,4939500
2019-12-12,84.3954849243164,84.51889528486454,83.06642074385137,83.26577928449855,12094700
2019-12-13,84.95558166503906,85.14545210457872,84.14865221474138,84.31003665623757,13128100
2019-12-16,85.71504974365234,86.00933987418556,85.58214405613303,85.60112747885718,9872300
2019-12-17,85.51569366455078,85.90491540549925,85.40177139648888,85.86694131614529,7459700
2019-12-18,85.50619506835938,85.83845928400527,85.47771631313496,85.62011733207369,6485100
2019-12-19,86.12327575683594,86.1327710911078,85.53468815988501,85.56316691988268,6862000
2019-12-20,86.62328338623047,86.72805099879635,86.40422911737133,86.63280969640344,11700400
2019-12-23,86.87091827392578,87.08997981348793,86.76615065932377,86.889970894642,7765200
2019-12-24,86.89949035644531,87.023310592359,86.69948143663756,87.023310592359,2445400
2019-12-26,87.54714965820312,87.56620228080787,87.0233187997161,87.0804621346374,4134600
2019-12-27,87.53760528564453,87.89952507950746,87.31854378775095,87.89952507950746,9666100
2019-12-30,87.03284454345703,87.52811103905034,86.3661480299049,87.51858472701474,8245600
2019-12-31,87.30903625488281,87.404277561492,86.62328722098326,86.73758114878181,5800900
2020-01-02,88.94720458984375,88.94720458984375,87.9281074446611,88.09954468714254,13283500
2020-01-03,87.9471435546875,88.55670378223846,87.64236707413426,87.65189338283905,15011800
2020-01-06,88.15668487548828,88.25193343626823,86.90900720687661,87.07091813389057,7815000
2020-01-07,88.11860656738281,88.55672969868812,87.98526727227132,88.30909646500395,7681800
2020-01-08,89.0615005493164,89.45199205887336,88.05192242424309,88.21384062717686,11627200
2020-01-09,90.07109069824219,90.12823403713624,89.42343954713753,89.88060805763075,7777400
2020-01-10,89.86155700683594,90.58540413343577,89.7091723449685,90.46159114151553,7665300
2020-01-13,90.98539733886719,91.09016494452243,90.22345970353696,90.27107671836971,7762200
2020-01-14,90.55682373046875,91.18542220802837,90.41395812806317,91.09970720645285,8067300
2020-01-15,90.66158294677734,91.09969875813086,90.35680641425118,90.61395866157656,7208500
2020-01-16,91.88067626953125,91.89972162108938,91.11873141120132,91.24255162888564,5771600
2020-01-17,92.4997787475586,92.58549375072529,91.81402965643889,92.3092888519995,10830500
2020-01-21,92.461669921875,92.99502703397991,92.19499136582255,92.214036719921,8987500
2020-01-22,92.7950210571289,93.44267211368226,92.71882510542947,93.0426542669291,7745800
2020-01-23,93.2331314086914,93.30932735591956,92.49023908933059,92.89025691261018,7478200
2020-01-24,92.7950210571289,94.12842114608533,92.47119189562927,93.91888591213484,11808700
2020-01-27,90.58537292480469,91.29969349317413,90.20440050171874,90.63299720260716,17787300
2020-01-28,92.31881713867188,92.56645037497387,91.18542585179605,91.37591575143092,15592200
2020-01-29,92.55693054199219,93.2141080254506,92.18548429476279,93.0807687195963,10563300
2020-01-30,93.3569564819336,93.4426787502952,91.95689391886039,92.51882275305049,9966800
2020-01-31,90.79490661621094,92.8616723491636,90.47107751869864,92.81404807215034,13482300
2020-02-03,91.9949722290039,92.22356006952104,90.79491876529342,90.89968637558574,12537800
2020-02-04,94.40462493896484,94.60463386004865,93.36647509168705,93.59505567771913,9548900
2020-02-05,94.95703887939453,96.00471516361077,94.27129703851666,95.95709087198397,16348500
2020-02-06,95.82373809814453,95.85230976252352,94.91893481606375,95.34752431463977,6752800
2020-02-07,94.94751739501953,95.74755315538076,94.75702749985268,95.37610694286354,8299000
2020-02-10,96.23329162597656,96.2523369819377,94.37605332934798,94.3951059517555,8173800
2020-02-11,95.9094467163086,97.05236408061924,95.62372282506482,96.96664182673447,7552900
2020-02-12,96.9476089477539,96.98570692477736,96.02375298766201,96.56663644396549,6076400
2020-02-13,96.69043731689453,97.19522999943673,96.04278632145333,96.18565190079754,7401400
2020-02-14,97.10951232910156,97.27142326899322,96.57615522524878,96.8809317512283,6196200
2020-02-18,96.74760437011719,96.95713961994844,96.22376624553907,96.32853387045469,10316600
2020-02-19,97.9000244140625,98.04288999354391,97.30951674321378,97.37618637811241,8307800
2020-02-20,96.88095092773438,97.92861998901057,95.55707694973542,97.69051305388203,13162300
2020-02-21,94.70939636230469,96.47138584795896,94.11888867495466,96.38566359129658,14949500
2020-02-24,90.79490661621094,92.10925382430986,89.33769384351672,90.16630103856942,21182600
2020-02-25,87.89002990722656,91.94737407834661,87.56620796638516,91.6140258255843,31467200
2020-02-26,88.29002380371094,90.20440505824736,87.6233274794669,88.22335417128653,27879800
2020-02-27,83.52790832519531,87.2042799139757,83.47076498712984,85.3946730550651,33912900
2020-02-28,84.16604614257812,84.96608199566327,80.06107743993765,80.20394306125924,55927200
